from,to,intensity.forecast,intensity.actual,intensity.index,datetime
2025-07-22T15:30Z,2025-07-22T16:00Z,159,152,moderate,22/07/2025 15:30
2025-07-22T16:00Z,2025-07-22T16:30Z,160,159,moderate,22/07/2025 16:00
2025-07-22T16:30Z,2025-07-22T17:00Z,161,158,moderate,22/07/2025 16:30
2025-07-22T17:00Z,2025-07-22T17:30Z,166,163,moderate,22/07/2025 17:00
2025-07-22T17:30Z,2025-07-22T18:00Z,163,167,moderate,22/07/2025 17:30
2025-07-22T18:00Z,2025-07-22T18:30Z,198,173,moderate,22/07/2025 18:00
2025-07-22T18:30Z,2025-07-22T19:00Z,175,180,high,22/07/2025 18:30
2025-07-22T19:00Z,2025-07-22T19:30Z,181,185,high,22/07/2025 19:00
2025-07-22T19:30Z,2025-07-22T20:00Z,184,190,high,22/07/2025 19:30
2025-07-22T20:00Z,2025-07-22T20:30Z,184,188,high,22/07/2025 20:00
2025-07-22T20:30Z,2025-07-22T21:00Z,190,192,high,22/07/2025 20:30
2025-07-22T21:00Z,2025-07-22T21:30Z,185,187,high,22/07/2025 21:00
2025-07-22T21:30Z,2025-07-22T22:00Z,184,168,moderate,22/07/2025 21:30
2025-07-22T22:00Z,2025-07-22T22:30Z,177,160,moderate,22/07/2025 22:00
2025-07-22T22:30Z,2025-07-22T23:00Z,162,153,moderate,22/07/2025 22:30
2025-07-22T23:00Z,2025-07-22T23:30Z,157,149,moderate,22/07/2025 23:00
2025-07-22T23:30Z,2025-07-23T00:00Z,153,151,moderate,22/07/2025 23:30
2025-07-23T00:00Z,2025-07-23T00:30Z,138,149,moderate,23/07/2025 00:00
2025-07-23T00:30Z,2025-07-23T01:00Z,135,145,moderate,23/07/2025 00:30
2025-07-23T01:00Z,2025-07-23T01:30Z,129,142,moderate,23/07/2025 01:00
2025-07-23T01:30Z,2025-07-23T02:00Z,137,136,moderate,23/07/2025 01:30
2025-07-23T02:00Z,2025-07-23T02:30Z,134,133,moderate,23/07/2025 02:00
2025-07-23T02:30Z,2025-07-23T03:00Z,142,137,moderate,23/07/2025 02:30
2025-07-23T03:00Z,2025-07-23T03:30Z,134,139,moderate,23/07/2025 03:00
2025-07-23T03:30Z,2025-07-23T04:00Z,132,147,moderate,23/07/2025 03:30
2025-07-23T04:00Z,2025-07-23T04:30Z,135,145,moderate,23/07/2025 04:00
2025-07-23T04:30Z,2025-07-23T05:00Z,153,144,moderate,23/07/2025 04:30
2025-07-23T05:00Z,2025-07-23T05:30Z,155,146,moderate,23/07/2025 05:00
2025-07-23T05:30Z,2025-07-23T06:00Z,164,151,moderate,23/07/2025 05:30
2025-07-23T06:00Z,2025-07-23T06:30Z,154,150,moderate,23/07/2025 06:00
2025-07-23T06:30Z,2025-07-23T07:00Z,156,148,moderate,23/07/2025 06:30
2025-07-23T07:00Z,2025-07-23T07:30Z,153,146,moderate,23/07/2025 07:00
2025-07-23T07:30Z,2025-07-23T08:00Z,149,147,moderate,23/07/2025 07:30
2025-07-23T08:00Z,2025-07-23T08:30Z,144,144,moderate,23/07/2025 08:00
2025-07-23T08:30Z,2025-07-23T09:00Z,146,140,moderate,23/07/2025 08:30
2025-07-23T09:00Z,2025-07-23T09:30Z,142,141,moderate,23/07/2025 09:00
2025-07-23T09:30Z,2025-07-23T10:00Z,139,134,moderate,23/07/2025 09:30
2025-07-23T10:00Z,2025-07-23T10:30Z,134,134,moderate,23/07/2025 10:00
2025-07-23T10:30Z,2025-07-23T11:00Z,130,131,moderate,23/07/2025 10:30
2025-07-23T11:00Z,2025-07-23T11:30Z,133,130,moderate,23/07/2025 11:00
2025-07-23T11:30Z,2025-07-23T12:00Z,135,131,moderate,23/07/2025 11:30
2025-07-23T12:00Z,2025-07-23T12:30Z,135,131,moderate,23/07/2025 12:00
2025-07-23T12:30Z,2025-07-23T13:00Z,130,132,moderate,23/07/2025 12:30
2025-07-23T13:00Z,2025-07-23T13:30Z,137,132,moderate,23/07/2025 13:00
2025-07-23T13:30Z,2025-07-23T14:00Z,135,136,moderate,23/07/2025 13:30
2025-07-23T14:00Z,2025-07-23T14:30Z,138,140,moderate,23/07/2025 14:00
2025-07-23T14:30Z,2025-07-23T15:00Z,142,143,moderate,23/07/2025 14:30
2025-07-23T15:00Z,2025-07-23T15:30Z,149,148,moderate,23/07/2025 15:00
2025-07-23T15:30Z,2025-07-23T16:00Z,148,157,moderate,23/07/2025 15:30
2025-07-23T16:00Z,2025-07-23T16:30Z,152,166,moderate,23/07/2025 16:00
2025-07-23T16:30Z,2025-07-23T17:00Z,168,167,moderate,23/07/2025 16:30
2025-07-23T17:00Z,2025-07-23T17:30Z,171,169,moderate,23/07/2025 17:00
2025-07-23T17:30Z,2025-07-23T18:00Z,176,167,moderate,23/07/2025 17:30
2025-07-23T18:00Z,2025-07-23T18:30Z,178,171,moderate,23/07/2025 18:00
2025-07-23T18:30Z,2025-07-23T19:00Z,177,175,moderate,23/07/2025 18:30
2025-07-23T19:00Z,2025-07-23T19:30Z,180,175,moderate,23/07/2025 19:00
2025-07-23T19:30Z,2025-07-23T20:00Z,180,177,moderate,23/07/2025 19:30
2025-07-23T20:00Z,2025-07-23T20:30Z,176,173,moderate,23/07/2025 20:00
2025-07-23T20:30Z,2025-07-23T21:00Z,178,176,moderate,23/07/2025 20:30
2025-07-23T21:00Z,2025-07-23T21:30Z,172,174,moderate,23/07/2025 21:00
2025-07-23T21:30Z,2025-07-23T22:00Z,176,158,moderate,23/07/2025 21:30
2025-07-23T22:00Z,2025-07-23T22:30Z,172,151,moderate,23/07/2025 22:00
2025-07-23T22:30Z,2025-07-23T23:00Z,170,144,moderate,23/07/2025 22:30
2025-07-23T23:00Z,2025-07-23T23:30Z,177,138,moderate,23/07/2025 23:00
2025-07-23T23:30Z,2025-07-24T00:00Z,177,130,moderate,23/07/2025 23:30
2025-07-24T00:00Z,2025-07-24T00:30Z,127,126,moderate,24/07/2025 00:00
2025-07-24T00:30Z,2025-07-24T01:00Z,137,124,moderate,24/07/2025 00:30
2025-07-24T01:00Z,2025-07-24T01:30Z,125,121,moderate,24/07/2025 01:00
2025-07-24T01:30Z,2025-07-24T02:00Z,125,126,moderate,24/07/2025 01:30
2025-07-24T02:00Z,2025-07-24T02:30Z,118,121,moderate,24/07/2025 02:00
2025-07-24T02:30Z,2025-07-24T03:00Z,126,120,moderate,24/07/2025 02:30
2025-07-24T03:00Z,2025-07-24T03:30Z,122,117,moderate,24/07/2025 03:00
2025-07-24T03:30Z,2025-07-24T04:00Z,120,120,moderate,24/07/2025 03:30
2025-07-24T04:00Z,2025-07-24T04:30Z,115,121,moderate,24/07/2025 04:00
2025-07-24T04:30Z,2025-07-24T05:00Z,122,119,moderate,24/07/2025 04:30
2025-07-24T05:00Z,2025-07-24T05:30Z,121,119,moderate,24/07/2025 05:00
2025-07-24T05:30Z,2025-07-24T06:00Z,127,118,moderate,24/07/2025 05:30
2025-07-24T06:00Z,2025-07-24T06:30Z,132,119,moderate,24/07/2025 06:00
2025-07-24T06:30Z,2025-07-24T07:00Z,121,117,moderate,24/07/2025 06:30
2025-07-24T07:00Z,2025-07-24T07:30Z,126,118,moderate,24/07/2025 07:00
2025-07-24T07:30Z,2025-07-24T08:00Z,121,116,moderate,24/07/2025 07:30
2025-07-24T08:00Z,2025-07-24T08:30Z,122,113,moderate,24/07/2025 08:00
2025-07-24T08:30Z,2025-07-24T09:00Z,117,107,moderate,24/07/2025 08:30
2025-07-24T09:00Z,2025-07-24T09:30Z,108,106,moderate,24/07/2025 09:00
2025-07-24T09:30Z,2025-07-24T10:00Z,104,102,moderate,24/07/2025 09:30
2025-07-24T10:00Z,2025-07-24T10:30Z,104,105,moderate,24/07/2025 10:00
2025-07-24T10:30Z,2025-07-24T11:00Z,102,109,moderate,24/07/2025 10:30
2025-07-24T11:00Z,2025-07-24T11:30Z,111,109,moderate,24/07/2025 11:00
2025-07-24T11:30Z,2025-07-24T12:00Z,110,109,moderate,24/07/2025 11:30
2025-07-24T12:00Z,2025-07-24T12:30Z,107,111,moderate,24/07/2025 12:00
2025-07-24T12:30Z,2025-07-24T13:00Z,111,115,moderate,24/07/2025 12:30
2025-07-24T13:00Z,2025-07-24T13:30Z,112,118,moderate,24/07/2025 13:00
2025-07-24T13:30Z,2025-07-24T14:00Z,111,123,moderate,24/07/2025 13:30
2025-07-24T14:00Z,2025-07-24T14:30Z,118,126,moderate,24/07/2025 14:00
2025-07-24T14:30Z,2025-07-24T15:00Z,129,128,moderate,24/07/2025 14:30
2025-07-24T15:00Z,2025-07-24T15:30Z,128,135,moderate,24/07/2025 15:00
2025-07-24T15:30Z,2025-07-24T16:00Z,133,146,moderate,24/07/2025 15:30
2025-07-24T16:00Z,2025-07-24T16:30Z,142,155,moderate,24/07/2025 16:00
2025-07-24T16:30Z,2025-07-24T17:00Z,155,168,moderate,24/07/2025 16:30
2025-07-24T17:00Z,2025-07-24T17:30Z,164,174,moderate,24/07/2025 17:00
2025-07-24T17:30Z,2025-07-24T18:00Z,176,176,moderate,24/07/2025 17:30
2025-07-24T18:00Z,2025-07-24T18:30Z,184,183,high,24/07/2025 18:00
2025-07-24T18:30Z,2025-07-24T19:00Z,185,184,high,24/07/2025 18:30
2025-07-24T19:00Z,2025-07-24T19:30Z,189,189,high,24/07/2025 19:00
2025-07-24T19:30Z,2025-07-24T20:00Z,194,192,high,24/07/2025 19:30
2025-07-24T20:00Z,2025-07-24T20:30Z,198,192,high,24/07/2025 20:00
2025-07-24T20:30Z,2025-07-24T21:00Z,201,198,high,24/07/2025 20:30
2025-07-24T21:00Z,2025-07-24T21:30Z,200,199,high,24/07/2025 21:00
2025-07-24T21:30Z,2025-07-24T22:00Z,203,191,high,24/07/2025 21:30
2025-07-24T22:00Z,2025-07-24T22:30Z,202,187,high,24/07/2025 22:00
2025-07-24T22:30Z,2025-07-24T23:00Z,197,182,high,24/07/2025 22:30
2025-07-24T23:00Z,2025-07-24T23:30Z,193,176,moderate,24/07/2025 23:00
2025-07-24T23:30Z,2025-07-25T00:00Z,192,175,moderate,24/07/2025 23:30
2025-07-25T00:00Z,2025-07-25T00:30Z,174,175,moderate,25/07/2025 00:00
2025-07-25T00:30Z,2025-07-25T01:00Z,175,169,moderate,25/07/2025 00:30
2025-07-25T01:00Z,2025-07-25T01:30Z,175,165,moderate,25/07/2025 01:00
2025-07-25T01:30Z,2025-07-25T02:00Z,169,162,moderate,25/07/2025 01:30
2025-07-25T02:00Z,2025-07-25T02:30Z,165,156,moderate,25/07/2025 02:00
2025-07-25T02:30Z,2025-07-25T03:00Z,165,156,moderate,25/07/2025 02:30
2025-07-25T03:00Z,2025-07-25T03:30Z,157,157,moderate,25/07/2025 03:00
2025-07-25T03:30Z,2025-07-25T04:00Z,154,157,moderate,25/07/2025 03:30
2025-07-25T04:00Z,2025-07-25T04:30Z,164,160,moderate,25/07/2025 04:00
2025-07-25T04:30Z,2025-07-25T05:00Z,165,167,moderate,25/07/2025 04:30
2025-07-25T05:00Z,2025-07-25T05:30Z,166,165,moderate,25/07/2025 05:00
2025-07-25T05:30Z,2025-07-25T06:00Z,170,160,moderate,25/07/2025 05:30
2025-07-25T06:00Z,2025-07-25T06:30Z,175,156,moderate,25/07/2025 06:00
2025-07-25T06:30Z,2025-07-25T07:00Z,156,149,moderate,25/07/2025 06:30
2025-07-25T07:00Z,2025-07-25T07:30Z,143,143,moderate,25/07/2025 07:00
2025-07-25T07:30Z,2025-07-25T08:00Z,138,132,moderate,25/07/2025 07:30
2025-07-25T08:00Z,2025-07-25T08:30Z,138,118,moderate,25/07/2025 08:00
2025-07-25T08:30Z,2025-07-25T09:00Z,130,104,moderate,25/07/2025 08:30
2025-07-25T09:00Z,2025-07-25T09:30Z,112,99,low,25/07/2025 09:00
2025-07-25T09:30Z,2025-07-25T10:00Z,99,88,low,25/07/2025 09:30
2025-07-25T10:00Z,2025-07-25T10:30Z,100,84,low,25/07/2025 10:00
2025-07-25T10:30Z,2025-07-25T11:00Z,94,81,low,25/07/2025 10:30
2025-07-25T11:00Z,2025-07-25T11:30Z,80,80,low,25/07/2025 11:00
2025-07-25T11:30Z,2025-07-25T12:00Z,76,81,low,25/07/2025 11:30
2025-07-25T12:00Z,2025-07-25T12:30Z,82,85,low,25/07/2025 12:00
2025-07-25T12:30Z,2025-07-25T13:00Z,77,85,low,25/07/2025 12:30
2025-07-25T13:00Z,2025-07-25T13:30Z,77,85,low,25/07/2025 13:00
2025-07-25T13:30Z,2025-07-25T14:00Z,82,85,low,25/07/2025 13:30
2025-07-25T14:00Z,2025-07-25T14:30Z,85,86,low,25/07/2025 14:00
2025-07-25T14:30Z,2025-07-25T15:00Z,93,90,low,25/07/2025 14:30
2025-07-25T15:00Z,2025-07-25T15:30Z,90,106,moderate,25/07/2025 15:00
2025-07-25T15:30Z,2025-07-25T16:00Z,95,124,moderate,25/07/2025 15:30
2025-07-25T16:00Z,2025-07-25T16:30Z,111,137,moderate,25/07/2025 16:00
2025-07-25T16:30Z,2025-07-25T17:00Z,130,150,moderate,25/07/2025 16:30
2025-07-25T17:00Z,2025-07-25T17:30Z,142,161,moderate,25/07/2025 17:00
2025-07-25T17:30Z,2025-07-25T18:00Z,157,172,moderate,25/07/2025 17:30
2025-07-25T18:00Z,2025-07-25T18:30Z,174,177,moderate,25/07/2025 18:00
2025-07-25T18:30Z,2025-07-25T19:00Z,171,182,high,25/07/2025 18:30
2025-07-25T19:00Z,2025-07-25T19:30Z,182,185,high,25/07/2025 19:00
2025-07-25T19:30Z,2025-07-25T20:00Z,179,186,high,25/07/2025 19:30
2025-07-25T20:00Z,2025-07-25T20:30Z,189,185,high,25/07/2025 20:00
2025-07-25T20:30Z,2025-07-25T21:00Z,180,183,high,25/07/2025 20:30
2025-07-25T21:00Z,2025-07-25T21:30Z,174,179,moderate,25/07/2025 21:00
2025-07-25T21:30Z,2025-07-25T22:00Z,187,168,moderate,25/07/2025 21:30
2025-07-25T22:00Z,2025-07-25T22:30Z,186,157,moderate,25/07/2025 22:00
2025-07-25T22:30Z,2025-07-25T23:00Z,172,147,moderate,25/07/2025 22:30
2025-07-25T23:00Z,2025-07-25T23:30Z,165,146,moderate,25/07/2025 23:00
2025-07-25T23:30Z,2025-07-26T00:00Z,152,139,moderate,25/07/2025 23:30
2025-07-26T00:00Z,2025-07-26T00:30Z,148,132,moderate,26/07/2025 00:00
2025-07-26T00:30Z,2025-07-26T01:00Z,141,128,moderate,26/07/2025 00:30
2025-07-26T01:00Z,2025-07-26T01:30Z,138,124,moderate,26/07/2025 01:00
2025-07-26T01:30Z,2025-07-26T02:00Z,131,125,moderate,26/07/2025 01:30
2025-07-26T02:00Z,2025-07-26T02:30Z,128,126,moderate,26/07/2025 02:00
2025-07-26T02:30Z,2025-07-26T03:00Z,129,126,moderate,26/07/2025 02:30
2025-07-26T03:00Z,2025-07-26T03:30Z,129,129,moderate,26/07/2025 03:00
2025-07-26T03:30Z,2025-07-26T04:00Z,130,130,moderate,26/07/2025 03:30
2025-07-26T04:00Z,2025-07-26T04:30Z,133,130,moderate,26/07/2025 04:00
2025-07-26T04:30Z,2025-07-26T05:00Z,140,127,moderate,26/07/2025 04:30
2025-07-26T05:00Z,2025-07-26T05:30Z,137,124,moderate,26/07/2025 05:00
2025-07-26T05:30Z,2025-07-26T06:00Z,132,121,moderate,26/07/2025 05:30
2025-07-26T06:00Z,2025-07-26T06:30Z,131,123,moderate,26/07/2025 06:00
2025-07-26T06:30Z,2025-07-26T07:00Z,117,132,moderate,26/07/2025 06:30
2025-07-26T07:00Z,2025-07-26T07:30Z,123,129,moderate,26/07/2025 07:00
2025-07-26T07:30Z,2025-07-26T08:00Z,141,125,moderate,26/07/2025 07:30
2025-07-26T08:00Z,2025-07-26T08:30Z,125,120,moderate,26/07/2025 08:00
2025-07-26T08:30Z,2025-07-26T09:00Z,122,114,moderate,26/07/2025 08:30
2025-07-26T09:00Z,2025-07-26T09:30Z,121,110,moderate,26/07/2025 09:00
2025-07-26T09:30Z,2025-07-26T10:00Z,117,109,moderate,26/07/2025 09:30
2025-07-26T10:00Z,2025-07-26T10:30Z,122,104,moderate,26/07/2025 10:00
2025-07-26T10:30Z,2025-07-26T11:00Z,118,99,low,26/07/2025 10:30
2025-07-26T11:00Z,2025-07-26T11:30Z,113,96,low,26/07/2025 11:00
2025-07-26T11:30Z,2025-07-26T12:00Z,105,93,low,26/07/2025 11:30
2025-07-26T12:00Z,2025-07-26T12:30Z,96,92,low,26/07/2025 12:00
2025-07-26T12:30Z,2025-07-26T13:00Z,89,88,low,26/07/2025 12:30
2025-07-26T13:00Z,2025-07-26T13:30Z,84,86,low,26/07/2025 13:00
2025-07-26T13:30Z,2025-07-26T14:00Z,83,82,low,26/07/2025 13:30
2025-07-26T14:00Z,2025-07-26T14:30Z,79,77,low,26/07/2025 14:00
2025-07-26T14:30Z,2025-07-26T15:00Z,71,70,low,26/07/2025 14:30
2025-07-26T15:00Z,2025-07-26T15:30Z,69,76,low,26/07/2025 15:00
2025-07-26T15:30Z,2025-07-26T16:00Z,72,93,low,26/07/2025 15:30
2025-07-26T16:00Z,2025-07-26T16:30Z,79,108,moderate,26/07/2025 16:00
2025-07-26T16:30Z,2025-07-26T17:00Z,104,124,moderate,26/07/2025 16:30
2025-07-26T17:00Z,2025-07-26T17:30Z,125,140,moderate,26/07/2025 17:00
2025-07-26T17:30Z,2025-07-26T18:00Z,133,151,moderate,26/07/2025 17:30
2025-07-26T18:00Z,2025-07-26T18:30Z,147,155,moderate,26/07/2025 18:00
2025-07-26T18:30Z,2025-07-26T19:00Z,160,159,moderate,26/07/2025 18:30
2025-07-26T19:00Z,2025-07-26T19:30Z,164,158,moderate,26/07/2025 19:00
2025-07-26T19:30Z,2025-07-26T20:00Z,163,161,moderate,26/07/2025 19:30
2025-07-26T20:00Z,2025-07-26T20:30Z,159,156,moderate,26/07/2025 20:00
2025-07-26T20:30Z,2025-07-26T21:00Z,158,149,moderate,26/07/2025 20:30
2025-07-26T21:00Z,2025-07-26T21:30Z,156,141,moderate,26/07/2025 21:00
2025-07-26T21:30Z,2025-07-26T22:00Z,130,141,moderate,26/07/2025 21:30
2025-07-26T22:00Z,2025-07-26T22:30Z,125,138,moderate,26/07/2025 22:00
2025-07-26T22:30Z,2025-07-26T23:00Z,125,139,moderate,26/07/2025 22:30
2025-07-26T23:00Z,2025-07-26T23:30Z,122,136,moderate,26/07/2025 23:00
2025-07-26T23:30Z,2025-07-27T00:00Z,116,129,moderate,26/07/2025 23:30
2025-07-27T00:00Z,2025-07-27T00:30Z,113,128,moderate,27/07/2025 00:00
2025-07-27T00:30Z,2025-07-27T01:00Z,114,128,moderate,27/07/2025 00:30
2025-07-27T01:00Z,2025-07-27T01:30Z,126,124,moderate,27/07/2025 01:00
2025-07-27T01:30Z,2025-07-27T02:00Z,111,120,moderate,27/07/2025 01:30
2025-07-27T02:00Z,2025-07-27T02:30Z,114,117,moderate,27/07/2025 02:00
2025-07-27T02:30Z,2025-07-27T03:00Z,111,114,moderate,27/07/2025 02:30
2025-07-27T03:00Z,2025-07-27T03:30Z,109,106,moderate,27/07/2025 03:00
2025-07-27T03:30Z,2025-07-27T04:00Z,112,102,moderate,27/07/2025 03:30
2025-07-27T04:00Z,2025-07-27T04:30Z,111,99,low,27/07/2025 04:00
2025-07-27T04:30Z,2025-07-27T05:00Z,102,96,low,27/07/2025 04:30
2025-07-27T05:00Z,2025-07-27T05:30Z,104,97,low,27/07/2025 05:00
2025-07-27T05:30Z,2025-07-27T06:00Z,96,89,low,27/07/2025 05:30
2025-07-27T06:00Z,2025-07-27T06:30Z,99,91,low,27/07/2025 06:00
2025-07-27T06:30Z,2025-07-27T07:00Z,85,103,moderate,27/07/2025 06:30
2025-07-27T07:00Z,2025-07-27T07:30Z,87,108,moderate,27/07/2025 07:00
2025-07-27T07:30Z,2025-07-27T08:00Z,98,111,moderate,27/07/2025 07:30
2025-07-27T08:00Z,2025-07-27T08:30Z,105,107,moderate,27/07/2025 08:00
2025-07-27T08:30Z,2025-07-27T09:00Z,98,106,moderate,27/07/2025 08:30
2025-07-27T09:00Z,2025-07-27T09:30Z,104,101,moderate,27/07/2025 09:00
2025-07-27T09:30Z,2025-07-27T10:00Z,95,101,moderate,27/07/2025 09:30
2025-07-27T10:00Z,2025-07-27T10:30Z,91,99,low,27/07/2025 10:00
2025-07-27T10:30Z,2025-07-27T11:00Z,92,93,low,27/07/2025 10:30
2025-07-27T11:00Z,2025-07-27T11:30Z,92,96,low,27/07/2025 11:00
2025-07-27T11:30Z,2025-07-27T12:00Z,87,97,low,27/07/2025 11:30
2025-07-27T12:00Z,2025-07-27T12:30Z,93,92,low,27/07/2025 12:00
2025-07-27T12:30Z,2025-07-27T13:00Z,88,88,low,27/07/2025 12:30
2025-07-27T13:00Z,2025-07-27T13:30Z,90,89,low,27/07/2025 13:00
2025-07-27T13:30Z,2025-07-27T14:00Z,84,92,low,27/07/2025 13:30
2025-07-27T14:00Z,2025-07-27T14:30Z,87,102,moderate,27/07/2025 14:00
2025-07-27T14:30Z,2025-07-27T15:00Z,95,108,moderate,27/07/2025 14:30
2025-07-27T15:00Z,2025-07-27T15:30Z,106,120,moderate,27/07/2025 15:00
2025-07-27T15:30Z,2025-07-27T16:00Z,115,134,moderate,27/07/2025 15:30
2025-07-27T16:00Z,2025-07-27T16:30Z,125,144,moderate,27/07/2025 16:00
2025-07-27T16:30Z,2025-07-27T17:00Z,124,148,moderate,27/07/2025 16:30
2025-07-27T17:00Z,2025-07-27T17:30Z,141,150,moderate,27/07/2025 17:00
2025-07-27T17:30Z,2025-07-27T18:00Z,157,153,moderate,27/07/2025 17:30
2025-07-27T18:00Z,2025-07-27T18:30Z,168,154,moderate,27/07/2025 18:00
2025-07-27T18:30Z,2025-07-27T19:00Z,162,162,moderate,27/07/2025 18:30
2025-07-27T19:00Z,2025-07-27T19:30Z,167,164,moderate,27/07/2025 19:00
2025-07-27T19:30Z,2025-07-27T20:00Z,168,164,moderate,27/07/2025 19:30
2025-07-27T20:00Z,2025-07-27T20:30Z,171,161,moderate,27/07/2025 20:00
2025-07-27T20:30Z,2025-07-27T21:00Z,169,152,moderate,27/07/2025 20:30
2025-07-27T21:00Z,2025-07-27T21:30Z,167,133,moderate,27/07/2025 21:00
2025-07-27T21:30Z,2025-07-27T22:00Z,154,125,moderate,27/07/2025 21:30
2025-07-27T22:00Z,2025-07-27T22:30Z,137,116,moderate,27/07/2025 22:00
2025-07-27T22:30Z,2025-07-27T23:00Z,130,108,moderate,27/07/2025 22:30
2025-07-27T23:00Z,2025-07-27T23:30Z,124,104,moderate,27/07/2025 23:00
2025-07-27T23:30Z,2025-07-28T00:00Z,115,97,low,27/07/2025 23:30
2025-07-28T00:00Z,2025-07-28T00:30Z,99,96,low,28/07/2025 00:00
2025-07-28T00:30Z,2025-07-28T01:00Z,97,95,low,28/07/2025 00:30
2025-07-28T01:00Z,2025-07-28T01:30Z,93,93,low,28/07/2025 01:00
2025-07-28T01:30Z,2025-07-28T02:00Z,91,95,low,28/07/2025 01:30
2025-07-28T02:00Z,2025-07-28T02:30Z,91,98,low,28/07/2025 02:00
2025-07-28T02:30Z,2025-07-28T03:00Z,94,98,low,28/07/2025 02:30
2025-07-28T03:00Z,2025-07-28T03:30Z,97,97,low,28/07/2025 03:00
2025-07-28T03:30Z,2025-07-28T04:00Z,99,99,low,28/07/2025 03:30
2025-07-28T04:00Z,2025-07-28T04:30Z,105,105,moderate,28/07/2025 04:00
2025-07-28T04:30Z,2025-07-28T05:00Z,109,116,moderate,28/07/2025 04:30
2025-07-28T05:00Z,2025-07-28T05:30Z,108,121,moderate,28/07/2025 05:00
2025-07-28T05:30Z,2025-07-28T06:00Z,123,116,moderate,28/07/2025 05:30
2025-07-28T06:00Z,2025-07-28T06:30Z,122,122,moderate,28/07/2025 06:00
2025-07-28T06:30Z,2025-07-28T07:00Z,119,123,moderate,28/07/2025 06:30
2025-07-28T07:00Z,2025-07-28T07:30Z,121,122,moderate,28/07/2025 07:00
2025-07-28T07:30Z,2025-07-28T08:00Z,125,121,moderate,28/07/2025 07:30
2025-07-28T08:00Z,2025-07-28T08:30Z,125,116,moderate,28/07/2025 08:00
2025-07-28T08:30Z,2025-07-28T09:00Z,116,108,moderate,28/07/2025 08:30
2025-07-28T09:00Z,2025-07-28T09:30Z,112,104,moderate,28/07/2025 09:00
2025-07-28T09:30Z,2025-07-28T10:00Z,110,100,moderate,28/07/2025 09:30
2025-07-28T10:00Z,2025-07-28T10:30Z,103,102,moderate,28/07/2025 10:00
2025-07-28T10:30Z,2025-07-28T11:00Z,105,113,moderate,28/07/2025 10:30
2025-07-28T11:00Z,2025-07-28T11:30Z,105,94,low,28/07/2025 11:00
2025-07-28T11:30Z,2025-07-28T12:00Z,107,98,low,28/07/2025 11:30
2025-07-28T12:00Z,2025-07-28T12:30Z,100,104,moderate,28/07/2025 12:00
2025-07-28T12:30Z,2025-07-28T13:00Z,102,104,moderate,28/07/2025 12:30
2025-07-28T13:00Z,2025-07-28T13:30Z,103,104,moderate,28/07/2025 13:00
2025-07-28T13:30Z,2025-07-28T14:00Z,102,107,moderate,28/07/2025 13:30
2025-07-28T14:00Z,2025-07-28T14:30Z,107,114,moderate,28/07/2025 14:00
2025-07-28T14:30Z,2025-07-28T15:00Z,116,120,moderate,28/07/2025 14:30
2025-07-28T15:00Z,2025-07-28T15:30Z,122,127,moderate,28/07/2025 15:00
2025-07-28T15:30Z,2025-07-28T16:00Z,132,135,moderate,28/07/2025 15:30
2025-07-28T16:00Z,2025-07-28T16:30Z,140,146,moderate,28/07/2025 16:00
2025-07-28T16:30Z,2025-07-28T17:00Z,142,154,moderate,28/07/2025 16:30
2025-07-28T17:00Z,2025-07-28T17:30Z,155,161,moderate,28/07/2025 17:00
2025-07-28T17:30Z,2025-07-28T18:00Z,166,171,moderate,28/07/2025 17:30
2025-07-28T18:00Z,2025-07-28T18:30Z,176,182,high,28/07/2025 18:00
2025-07-28T18:30Z,2025-07-28T19:00Z,181,189,high,28/07/2025 18:30
2025-07-28T19:00Z,2025-07-28T19:30Z,190,192,high,28/07/2025 19:00
2025-07-28T19:30Z,2025-07-28T20:00Z,194,195,high,28/07/2025 19:30
2025-07-28T20:00Z,2025-07-28T20:30Z,199,195,high,28/07/2025 20:00
2025-07-28T20:30Z,2025-07-28T21:00Z,206,193,high,28/07/2025 20:30
2025-07-28T21:00Z,2025-07-28T21:30Z,198,183,high,28/07/2025 21:00
2025-07-28T21:30Z,2025-07-28T22:00Z,204,167,moderate,28/07/2025 21:30
2025-07-28T22:00Z,2025-07-28T22:30Z,188,156,moderate,28/07/2025 22:00
2025-07-28T22:30Z,2025-07-28T23:00Z,167,154,moderate,28/07/2025 22:30
2025-07-28T23:00Z,2025-07-28T23:30Z,164,152,moderate,28/07/2025 23:00
2025-07-28T23:30Z,2025-07-29T00:00Z,162,151,moderate,28/07/2025 23:30
2025-07-29T00:00Z,2025-07-29T00:30Z,161,150,moderate,29/07/2025 00:00
2025-07-29T00:30Z,2025-07-29T01:00Z,154,148,moderate,29/07/2025 00:30
2025-07-29T01:00Z,2025-07-29T01:30Z,150,148,moderate,29/07/2025 01:00
2025-07-29T01:30Z,2025-07-29T02:00Z,148,147,moderate,29/07/2025 01:30
2025-07-29T02:00Z,2025-07-29T02:30Z,148,147,moderate,29/07/2025 02:00
2025-07-29T02:30Z,2025-07-29T03:00Z,158,150,moderate,29/07/2025 02:30
2025-07-29T03:00Z,2025-07-29T03:30Z,160,156,moderate,29/07/2025 03:00
2025-07-29T03:30Z,2025-07-29T04:00Z,166,165,moderate,29/07/2025 03:30
